state,discovery_month,fire_cause,Temp_pre_30,Wind_pre_30,Hum_pre_30,putout_time,fire_size_bin,fire_size_bin_no
GA,Apr,Utilities,14.82661795,3.057411273,70.67643142,0,Mini,3
GA,Dec,Debris Burning,11.54189944,3.541361257,57.92937853,0,Teacup,1
MS,Dec,Arson,8.741319444,3.488979118,74.61097852,0,Teacup,1
MS,Apr,Arson,15.77652778,3.865416667,60.14583333,0,Teacup,1
CO,Jul,Lightning,22.71036585,3.183231707,38.01990812,2,Toy,2
OK,Aug,Arson,30.55082988,1.334284232,74.3200871,0,Teacup,1
CA,Jun,Arson,13.76305556,4.602361111,71.60174419,0,Teacup,1
GA,Mar,Debris Burning,13.05586854,2.440657277,68.95134313,0,Mini,3
KY,Oct,Utilities,20.29872923,2.076960784,69.50392157,0,Teacup,1
WY,Aug,Lightning,17.3497807,3.2998355260000003,47.66342301,88,Large,5
NM,Jun,Lightning,21.60422961,9.506797583,34.74924471,6,Mini,3
MS,Mar,Debris Burning,6.864588181,1.943679775,65.82473711,0,Mini,3
MO,Apr,Debris Burning,3.29137738,4.659080717,65.46643914,0,Teacup,1
TN,Sep,Debris Burning,22.75488069,1.82537961,77.91186072,0,Teacup,1
UT,Jun,Lightning,17.02752294,3.225032765,44.03145478,0,Teacup,1
FL,Dec,Utilities,13.70764774,2.318655852,69.37425507,0,Medium,4
KS,Nov,Debris Burning,13.00642424,3.2956043960000003,62.13938619,0,Teacup,1
WV,May,Utilities,14.07560976,3.267200754,56.679149800000005,0,Mini,3
OK,Apr,Arson,11.02810304,3.407119438,70.20977011,0,Teacup,1
MT,Mar,Accidental,-10.81512605,4.154901961,76.7241867,0,Teacup,1
NV,Jun,Lightning,14.11155844,3.755584416,49.25492773,4,Large,5
AL,Oct,Arson,20.82461735,2.040688776,72.77624309,1,Mini,3
NY,Apr,Debris Burning,2.929724596,4.207692308,57.4339981,0,Teacup,1
AL,Mar,Debris Burning,8.796218487,2.937920168,71.67763158,0,Mini,3
CA,Sep,Lightning,17.32477341,2.331921331,50.74213836,0,Mini,3
MT,Aug,Lightning,27.1,3.1865277780000003,33.10694444,1,Teacup,1
ID,Aug,Lightning,16.9478819,1.717971759,51.508,3,Teacup,1
CA,Jul,Lightning,25.89018303,3.290833333,38.79966611,0,Teacup,1
WV,Nov,Arson,10.12636612,2.258710562,49.52,0,Teacup,1
TX,Mar,Debris Burning,12.49522919,2.8202058,67.78829686,0,Teacup,1
SC,Oct,Arson,21.04146621,2.421305842,66.94942529,0,Teacup,1
MT,Jul,Lightning,22.32473545,4.172847682,47.30463576,3,Teacup,1
NV,Sep,Lightning,21.71972603,3.4247945210000004,27.21399177,1,Mini,3
FL,May,Lightning,20.49790749,3.0676957,76.61274509999998,20,XL,6
MS,Dec,Arson,13.95722222,3.375277778,72.58857143,0,Teacup,1
MS,Dec,Arson,8.368597914,3.541811847,75.30585424,0,Teacup,1
AZ,May,Accidental,16.704597699999997,4.097701149,39.42528736,1,Teacup,1
UT,Jul,Lightning,23.85,3.921428571,27.63736264,2,Medium,4
TX,Jun,Lightning,29.44965449,5.829911155,38.8551656,4,Medium,4
CA,May,Arson,15.62916112,3.825699068,50.62750334,0,Toy,2
NV,Jul,Lightning,21.57091531,2.575534645,25.9811805,1,Teacup,1
AL,Mar,Arson,6.646059462,1.566823974,57.46767809999999,0,Mini,3
NY,Apr,Debris Burning,6.410195227999999,3.204880694,59.98263386,0,Teacup,1
AL,Feb,Debris Burning,12.27172875,3.633205742,68.81435407,0,Teacup,1
WY,Oct,Debris Burning,9.889415482,2.42164297,52.05873016,5,Medium,4
AZ,Aug,Lightning,21.39271845,2.986019417,56.37396795,41,Mini,3
MS,Mar,Arson,8.827707809,4.326196474,60.33333333,0,Mini,3
NE,Nov,Utilities,5.289906542,3.759018692,71.31449631,0,Toy,2
MO,Feb,Debris Burning,1.307620383,3.745398482,69.92643453,0,Teacup,1
MT,Jul,Lightning,21.21050228,4.594131185,50.33256617,0,Teacup,1
CA,Jul,Arson,26.61672147,2.829901269,35.42783263,0,Teacup,1
NC,Dec,Utilities,10.51642512,2.008115942,64.65513834,0,Teacup,1
ND,Apr,Arson,-0.064941922,4.914755839,64.57727031,0,Teacup,1
KY,Oct,Debris Burning,14.30426716,1.770269017,69.51526433,1,Medium,4
GA,May,Accidental,16.67068646,1.6339517630000002,66.18417946,0,Teacup,1
SD,Aug,Lightning,20.91441103,2.9756892230000003,57.82997481,0,Teacup,1
GA,Dec,Debris Burning,15.48263085,2.394997684,73.52659834,0,Teacup,1
MS,Feb,Debris Burning,7.483590734,3.519806763,73.43379447,0,Teacup,1
SD,Apr,Accidental,6.898489011000001,6.605103448,51.11034483,0,Teacup,1
SD,Apr,Debris Burning,2.052564103,5.541559829,75.82416397,1,Medium,4
GA,Mar,Arson,16.76251331,3.3153354630000003,78.91254753,0,Teacup,1
AL,Mar,Debris Burning,13.84839597,3.411457379,71.33050047,0,Toy,2
OK,Sep,Arson,33.25661578,4.2127226460000005,38.49744898,0,Teacup,1
VA,Mar,Accidental,4.620993962,1.774082675,66.4390507,0,Mini,3
MN,Apr,Debris Burning,6.379342287999999,4.997590361,55.50254984,0,Teacup,1
NY,May,Lightning,8.953968254,2.9605594410000005,61.27848101,0,Teacup,1
WA,Jun,Accidental,17.15047847,3.0081409480000003,47.7873633,0,Teacup,1
UT,May,Accidental,12.05483444,3.856423841,37.13774834,2,Teacup,1
MS,Mar,Debris Burning,13.56700288,3.332178932,69.38897168,0,Mini,3
NE,Apr,Debris Burning,4.084840056,4.798099212,73.46951512,0,Mini,3
AZ,Jul,Lightning,30.44188627,3.930513176,35.56449376,1,Mini,3
KS,Mar,Debris Burning,-1.3996614,4.292832765,63.90443686,0,Teacup,1
NV,Jul,Lightning,34.00176871,3.478474114,17.92496589,0,Toy,2
GA,May,Accidental,20.64544139,3.607681159,64.10595065,0,Mini,3
WV,Mar,Accidental,7.388642658999999,2.801385042,61.45530726,0,Teacup,1
MT,Jul,Lightning,13.05607477,3.393457944,58.72897196,3,Mini,3
WI,Apr,Accidental,-0.0325925929999999,3.758148148,57.95505618,0,Teacup,1
GA,Mar,Debris Burning,12.31935641,2.253320216,69.50150451,0,Toy,2
MN,May,Arson,6.869907407,4.731990741000001,69.45655527,0,Mini,3
GA,Aug,Accidental,27.94138889,2.663333333,70.8125,1,Teacup,1
NC,Jul,Lightning,22.39297579,1.574310181,64.65794637,0,Toy,2
GA,May,Lightning,21.0832853,3.583549784,63.71387283,0,Toy,2
GA,May,Accidental,19.67528736,3.715358362,51.47222222,0,Mini,3
FL,Mar,Utilities,21.60987342,3.781321474,69.45783133,1,Teacup,1
AL,Nov,Arson,5.844674965,5.32038835,60.95732575,0,Mini,3
AZ,Oct,Accidental,18.43169399,5.278688525,28.01092896,0,Mini,3
AK,Jun,Lightning,11.02604997,3.840928495,79.27242152,29,Teacup,1
WY,May,Debris Burning,7.544950495,3.354925373,50.7345679,0,Toy,2
GA,Mar,Debris Burning,11.44740958,2.44398827,77.08436445,0,Teacup,1
ND,May,Debris Burning,5.070060719,5.939457691,52.21552127,0,Teacup,1
GA,Apr,Arson,13.93426573,2.217657343,57.55244755,0,Teacup,1
OR,Sep,Arson,22.33630491,1.970143416,52.53194263,0,Mini,3
MI,Jul,Utilities,21.27731092,3.561383929,52.41573034,0,Teacup,1
CA,Aug,Arson,13.43295803,2.948868313,85.61290323,0,Teacup,1
GA,Jul,Arson,25.97590529,1.095251397,69.38826816,0,Teacup,1
ND,Apr,Arson,6.979190101,4.908436445,55.58042745,1,Teacup,1
ND,May,Arson,5.610829817000001,5.097468354,69.16525424,0,Teacup,1
KS,Mar,Debris Burning,1.382653061,4.798608534,54.14795918,0,Toy,2
MS,Mar,Arson,14.51035599,2.601618123,74.39805825,0,Medium,4
CA,Oct,Utilities,24.80666667,3.073888889,46.17361111,1,Medium,4
AZ,Jan,Debris Burning,7.687874016,3.026232114,54.34658188,0,Teacup,1
GA,Mar,Debris Burning,15.91612604,2.781556997,65.49806763,0,Mini,3
NE,Mar,Arson,0.6849902529999999,6.5696585370000005,78.48031496,0,Medium,4
KY,Apr,Debris Burning,8.849347258,2.522889469,68.86979723,0,Medium,4
MT,May,Lightning,12.35777778,5.934722222,47.94027778,0,Large,5
MS,Jul,Debris Burning,26.83481393,2.271188475,67.90591074,0,Toy,2
TN,Oct,Debris Burning,19.17322835,2.150325279,50.43587361,0,Teacup,1
GA,Apr,Debris Burning,17.82,3.5264516130000003,62.68,0,Teacup,1
GA,Jul,Lightning,25.9284032,1.217145549,70.87385087,0,Teacup,1
SC,Mar,Debris Burning,10.43935927,2.797586207,54.19540229999999,0,Teacup,1
MN,Aug,Arson,20.23016241,4.0270069610000006,67.4888164,0,Mini,3
TN,Apr,Debris Burning,12.47155963,3.258486239,63.33027523,0,Medium,4
GA,Mar,Debris Burning,11.55006986,2.83195156,60.65559721,0,Teacup,1
MO,Nov,Arson,13.12298232,2.301921599,56.41322957,0,Teacup,1
AZ,Jul,Lightning,19.64378499,2.314557671,48.49774775,4,Teacup,1
AK,Jun,Lightning,11.55106751,2.906362059,51.58010411,38,Medium,4
NC,Apr,Utilities,12.97867408,1.801205378,56.65215215,0,Mini,3
GA,Feb,Debris Burning,5.785823755,2.407279693,68.59770115,0,Teacup,1
NC,Mar,Debris Burning,4.12026693,1.984676223,61.4018784,0,Teacup,1
SD,Mar,Arson,-6.935091278,4.717494929,67.47861507,0,Mini,3
ID,Jul,Utilities,18.81348837,2.030246626,46.98604002,1,Teacup,1
MN,Oct,Utilities,11.19907961,3.174459273,63.69811321,7,Medium,4
AL,Jun,Arson,19.945758,2.365229485,63.32406120000001,0,Mini,3
WY,Aug,Arson,23.68326898,3.238273196,32.66623711,0,Teacup,1
GA,May,Accidental,23.79293478,2.6906593410000004,63.81422018,0,Teacup,1
AL,Jun,Lightning,19.945758,2.365229485,63.32406120000001,0,Medium,4
ND,Apr,Arson,-6.006960557,5.529143389,74.3991577,0,Teacup,1
GA,Oct,Debris Burning,18.46073298,3.870162482,66.20307692,0,Teacup,1
NM,Sep,Arson,25.28617772,3.245416079,47.37711864,0,Teacup,1
MO,Feb,Debris Burning,-3.900934579,3.721100917,62.15716569,0,Toy,2
SD,Jul,Utilities,22.75872093,4.920669578,68.44148148,0,Teacup,1
SC,Jun,Lightning,25.84819401,2.564699793,66.30227743,0,Mini,3
CA,Nov,Debris Burning,10.4447026,3.1241171000000003,74.35157319,0,Toy,2
AZ,Jul,Lightning,22.93915467,4.518067812,23.52159777,0,Mini,3
TX,Apr,Accidental,16.28671004,3.40009324,67.37412424,0,Teacup,1
MT,Jul,Lightning,14.95013889,3.875694444,63.03085554,1,Teacup,1
PA,May,Arson,9.236781609,3.110114943,62.66666667,0,Medium,4
UT,Apr,Utilities,5.904210526,3.9256917,38.06324111,1,Teacup,1
TX,Jun,Arson,25.95936052,1.700649351,74.07109665,0,Medium,4
NE,Nov,Accidental,9.28539604,4.756257745,53.86567164,0,Mini,3
NC,Mar,Debris Burning,16.14519906,1.85559719,68.00232964,0,Teacup,1
GA,Mar,Debris Burning,11.64796634,2.257503506,67.38530735,0,Teacup,1
MS,Mar,Accidental,8.402469136,3.085891089,66.57862903,0,Teacup,1
MS,Aug,Debris Burning,27.17411894,1.718612335,76.58896396,0,Toy,2
GA,Feb,Debris Burning,8.44922252,1.697211796,67.69383378,0,Teacup,1
SD,Jun,Utilities,19.04978663,4.765576102,54.01422475,0,Toy,2
MS,Mar,Arson,12.79401114,1.883147632,63.86072423,0,Mini,3
AL,Oct,Debris Burning,19.93865741,2.329282407,72.64527845,0,Teacup,1
GA,Mar,Debris Burning,17.01768632,2.532035595,77.28935185,0,Mini,3
ID,Aug,Lightning,27.4972973,4.262162162,20.73101673,1,XL,6
NY,Apr,Arson,3.892928287,3.877122877,69.27766393,0,Teacup,1
TX,Jul,Debris Burning,27.86505771,5.236201469,78.02383532,1,Teacup,1
UT,Jun,Accidental,15.77837838,6.379393939,29.42424242,1,Toy,2
MO,Mar,Arson,-0.960018815,3.421213547,62.4825,0,Teacup,1
GA,Feb,Debris Burning,6.659722222,2.420925926,64.9097785,0,Teacup,1
MT,May,Debris Burning,4.955533597,2.726164519,70.13113113,0,Teacup,1
AZ,Jun,Arson,31.35600907,3.246712018,19.725,0,Teacup,1
GA,Mar,Debris Burning,15.14825175,2.1478787880000003,64.63428906,0,Teacup,1
MS,Apr,Arson,15.18297872,2.628652482,64.11063829999999,0,Mini,3
WV,Mar,Debris Burning,9.294797688,3.427716186,55.29698376,0,Teacup,1
CO,Jul,Accidental,11.54313544,4.307560297,39.38358071,1,Teacup,1
MS,Apr,Arson,14.57566434,3.143977591,65.02801120000001,0,Teacup,1
MS,Apr,Arson,15.15430556,4.755138889,65.62308762,0,Teacup,1
AZ,Jun,Accidental,15.41736842,6.244736842000001,34.4787234,1,Teacup,1
NM,Jun,Accidental,13.01134752,4.12964539,25.69219858,0,Medium,4
MS,Mar,Arson,11.59059829,2.507549858,60.22649573,0,Medium,4
MT,Jul,Utilities,18.22143791,3.627058824,49.38823529,1,Toy,2
CA,Jun,Utilities,21.4293956,5.822664835,30.65977961,0,Teacup,1
SD,Mar,Debris Burning,-1.313898305,3.83559322,62.9220339,0,Teacup,1
CA,Jun,Lightning,12.33650602,2.398433735,60.12058465,14,XL,6
NM,Mar,Accidental,11.09027778,4.0740277780000005,43.8375,0,Teacup,1
MT,Jul,Lightning,21.03717775,4.220759837,41.89416554,0,Teacup,1
NM,Mar,Accidental,4.889256198,4.93553719,55.42259414,0,Medium,4
KY,Dec,Arson,6.15035461,0.948244782,66.95621997,7,Mini,3
MN,Apr,Debris Burning,3.151799687,4.515336463,66.60638298,0,Mini,3
TN,Feb,Utilities,3.401270208,3.729282407,65.85979143,0,Mini,3
GA,Jun,Debris Burning,24.14819444,2.978888889,64.13055556,0,Teacup,1
SC,Mar,Arson,12.68779124,3.066169618,61.95016455,0,Toy,2
GA,Jun,Debris Burning,26.01447178,4.154833597,60.95846645,0,Mini,3
FL,May,Lightning,24.65197216,2.484640371,67.50024474,14,Toy,2
SD,Nov,Utilities,3.256484848,3.5004872110000003,64.89513109,0,Teacup,1
WY,Aug,Lightning,25.07559682,4.022015915,35.58643617,5,Toy,2
GA,Nov,Accidental,13.52393981,1.960979021,53.62098501,0,Teacup,1
AZ,Sep,Lightning,30.84595745,1.557234043,38.65957447,1,Toy,2
MN,Mar,Arson,-0.726084928,3.852636491,71.71083719,0,Teacup,1
CO,May,Debris Burning,12.35021097,3.291690141,48.91371994,0,Toy,2
GA,Jun,Debris Burning,26.61828737,4.065141956000001,60.41838352,0,Teacup,1
VA,Mar,Lightning,9.629055007,3.401269394,55.39450867,3,Mini,3
NM,Sep,Utilities,28.81741573,4.60252809,39.70786517,0,Mini,3
AZ,Aug,Lightning,25.04840849,3.470533333,34.237650200000004,1,Toy,2
GA,Mar,Debris Burning,14.57849462,2.711290323,69.67141163,0,Toy,2
PA,Mar,Debris Burning,1.392690678,3.226483051,68.32410611,0,Teacup,1
SD,May,Utilities,9.54684466,5.310609756,56.20268620000001,0,Teacup,1
NV,Aug,Lightning,24.8569425,3.466199158,36.00981767,0,Teacup,1
GA,Feb,Debris Burning,8.08779473,3.706518724,66.05263158,0,Teacup,1
SC,Jan,Utilities,9.470967742,1.981601033,72.98351648,0,Teacup,1
GA,Mar,Accidental,5.987153285,1.174963397,59.68914956,0,Teacup,1
NY,Apr,Lightning,7.00009058,4.174637681,58.59020852,0,Teacup,1
MS,Jun,Arson,27.55027933,1.604329609,62.53351955,0,Medium,4
SD,May,Utilities,13.36387363,6.028650138,60.92231638,0,Teacup,1
CA,Jul,Utilities,29.0968523,4.097820823,30.70631068,0,Teacup,1
AZ,May,Debris Burning,22.98873239,3.284507042,24.35633803,0,Teacup,1
GA,May,Lightning,22.68828125,1.490332031,66.91193738,0,Teacup,1
SC,Apr,Arson,16.15402513,3.1956724060000004,61.34063401,0,Teacup,1
MS,Feb,Debris Burning,4.861388889,5.388194444,62.26376812,0,Mini,3
CA,Aug,Utilities,27.24358974,2.854422254,36.46214286,0,Teacup,1
MS,Sep,Debris Burning,27.16775819,1.502304738,67.01794872,0,Toy,2
AL,Oct,Debris Burning,18.10332056,2.030051151,72.35704698,0,Teacup,1
GA,Mar,Debris Burning,8.729019211,1.234833165,61.26969697,0,Teacup,1
ND,May,Arson,-2.4037383180000003,5.499906498,77.61061286,0,Medium,4
WY,Aug,Utilities,20.67168675,2.619315895,45.50503018,0,Medium,4
OR,Jul,Lightning,24.83133402,2.064893617,38.87553191,1,Teacup,1
OR,Jul,Lightning,20.50956938,3.058562874,40.18487395,5,Teacup,1
CA,Nov,Debris Burning,15.25861665,1.942672919,55.18170267,0,Teacup,1
MS,Apr,Arson,14.05944056,2.498569239,52.36890951,0,Toy,2
AR,Aug,Debris Burning,28.47220844,1.618610422,68.03478261,0,Teacup,1
MS,Jan,Arson,8.014814815,1.76162963,72.06814815,0,Teacup,1
WY,Jul,Lightning,17.24344023,3.701754386,43.56573117,4,Teacup,1
ND,Apr,Arson,1.467568829,5.457717493,67.80752941,0,Teacup,1
GA,Jul,Lightning,24.19245283,1.221556604,66.39506953,0,Medium,4
SC,Feb,Debris Burning,5.955296403999999,2.628765792,66.66167665,0,Toy,2
MT,Jul,Lightning,20.73573844,2.662873563,50.1908046,1,Teacup,1
NV,Jul,Accidental,19.15891473,3.337790698,44.15789474,0,Teacup,1
NY,Apr,Debris Burning,2.048621042,3.703508772,70.77638454,0,Teacup,1
MS,Sep,Debris Burning,24.97916667,0.945833333,81.86111111,0,Teacup,1
WV,Mar,Accidental,2.250308261,3.869173859,62.6045273,0,Teacup,1
GA,Feb,Accidental,10.37056962,3.169620253,61.53821656,0,Toy,2
MS,Oct,Debris Burning,22.76023392,2.377859238,72.87142857,0,Teacup,1
TN,Nov,Debris Burning,14.81238361,2.115316574,64.37662942,2,Toy,2
OK,Apr,Arson,11.09145775,2.069730734,70.57903056,1,Medium,4
GA,Apr,Arson,16.68998609,3.170013947,58.30629371,0,Teacup,1
CA,Oct,Utilities,7.945666235,1.903363519,45.67444877,0,Mini,3
VA,May,Lightning,14.73286713,2.106197183,50.86260623,0,Toy,2
ME,Sep,Lightning,18.03975904,3.345674044,69.08811475,0,Teacup,1
AL,Nov,Debris Burning,11.57529039,2.651319958,68.26350606,0,Teacup,1
NC,Apr,Lightning,13.44204176,1.853457077,60.57336343,0,Mini,3
AZ,Jun,Utilities,26.25048951,2.567651195,16.00140647,1,Teacup,1
MT,Jul,Lightning,22.28486111,3.202361111,69.86666667,3,Medium,4
TX,Sep,Debris Burning,27.2198146,1.853882353,70.68284024,0,Mini,3
MS,Jun,Debris Burning,26.3971831,2.959014085,72.40029542,0,Teacup,1
NM,Jun,Lightning,29.37373358,3.827767355,33.19699812,0,Mini,3
ID,Aug,Lightning,19.90952609,1.471182384,56.06871508,5,Teacup,1
TX,Oct,Arson,25.48536122,6.0331428570000005,67.01724138,0,Medium,4
NC,Jul,Lightning,26.81645804,2.330783496,64.33008809,2,Mini,3
NY,Nov,Debris Burning,7.941752097,2.809583918,72.12023939,0,Teacup,1
MO,Mar,Debris Burning,2.598461538,3.763846154,63.43211921,0,Teacup,1
MO,Oct,Arson,18.69754253,2.072589792,57.6989899,0,Mini,3
WI,Apr,Accidental,1.86,4.231791045,68.47880691,0,Teacup,1
ID,Jul,Utilities,22.27019563,3.97650463,46.11046512,0,Teacup,1
NC,Nov,Accidental,8.802244039,2.529032258,68.58872961,0,Teacup,1
OK,Nov,Debris Burning,18.70758929,1.682366071,65.86666667,0,Mini,3
MS,Mar,Arson,12.01690962,2.695474453,71.1459854,0,Mini,3
WI,Jul,Accidental,20.03016043,2.803108253,71.722103,0,Teacup,1
AL,Mar,Arson,13.16772439,3.658476881,79.25139665,0,Mini,3
AL,Apr,Arson,17.48470588,2.856588235,70.09205549,0,Mini,3
AZ,May,Accidental,21.54416667,1.833386581,50.21147541,0,Teacup,1
MS,Jan,Debris Burning,14.30773639,2.800859599,74.98567335,0,Teacup,1
MN,Apr,Debris Burning,1.967605634,4.425774648,61.37183099,0,Teacup,1
PA,Apr,Utilities,8.955534351,4.08930277,67.26726058,0,Teacup,1
NM,Jun,Lightning,21.80140406,4.641158059,43.36750789,0,Medium,4
GA,Sep,Debris Burning,25.81180867,1.196562033,64.07634731,0,Teacup,1
NV,Jul,Lightning,26.45762712,3.119491525,29.98305085,0,Mini,3
GA,Apr,Debris Burning,10.23702032,3.916475973,48.02988506,0,Teacup,1
AZ,May,Arson,25.06855172,4.103862069,13.41793103,0,Teacup,1
AR,Oct,Accidental,19.3348301,1.606067961,65.90594059,0,Toy,2
SC,Mar,Arson,12.78291317,2.255788982,64.99879808,0,Mini,3
KY,Mar,Accidental,4.04494382,2.622824536,55.73181170000001,0,Mini,3
MS,Nov,Debris Burning,16.46779279,3.092735528,61.74186047,0,Mini,3
ND,Mar,Arson,-1.660550459,4.8740812380000005,75.85512195,0,Teacup,1
GA,Jun,Debris Burning,21.56435845,2.9104887980000003,80.96827262,0,Teacup,1
WY,Jun,Lightning,19.37449889,3.929287305,29.38975501,2,Teacup,1
GA,Mar,Debris Burning,11.40083333,3.016527778,67.44816054,0,Teacup,1
TN,Mar,Debris Burning,5.1708982930000005,2.454788419,78.36570248,0,Teacup,1
GA,Nov,Debris Burning,7.764505119,1.721843003,69.03514938,0,Teacup,1
NY,Jun,Arson,11.50874317,2.348165496,81.10565724,0,Teacup,1
MS,Feb,Arson,7.726345609,2.709375,71.59196291,0,Medium,4
KY,Oct,Arson,14.03527778,2.878611111,62.74670571,6,Mini,3
GA,May,Debris Burning,24.56565657,2.354170177,60.67144061,0,Teacup,1
GA,Sep,Debris Burning,25.97090909,2.9206204380000003,71.71985158,0,Mini,3
KS,Apr,Arson,10.80139721,6.2662,68.53182752,0,Mini,3
FL,Jun,Lightning,27.85860058,2.419416058,67.59854015,9,Teacup,1
AR,Jul,Arson,29.05464983,2.19793341,62.39839265,0,Mini,3
MN,May,Debris Burning,2.124245239,3.5912215510000003,69.76239476,0,Teacup,1
GA,Mar,Accidental,13.53597222,2.958611111,66.78835979,0,Teacup,1
WV,Nov,Arson,10.58823529,3.029238329,55.64705882,1,Medium,4
ID,Aug,Lightning,21.05718475,3.3675953080000003,23.75,7,Medium,4
OK,Aug,Arson,27.19234184,2.413356164,76.98710434,0,Teacup,1
MS,Mar,Arson,14.82554113,2.041414141,66.34343434,0,Teacup,1
GA,Feb,Debris Burning,5.416666667,2.38787037,65.72598067,0,Mini,3
GA,Feb,Arson,8.18747412,2.686102403,69.53538813,0,Teacup,1
SC,Mar,Arson,12.50139665,2.381005587,65.85914787,0,Mini,3
AZ,May,Accidental,20.3494705,4.008018154,34.50832073,1,Teacup,1
OK,Mar,Utilities,7.603103289,3.37253358,51.22325151,7,Large,5
OH,Mar,Debris Burning,-0.490755556,2.61088314,74.01792115,0,Mini,3
NM,Feb,Debris Burning,3.490636704,3.840714622,52.98866703,0,Mini,3
GA,Feb,Arson,10.77912395,2.039372659,62.98309669,0,Mini,3
MT,Aug,Lightning,23.20666667,2.78704028,41.41238938,0,Mini,3
ID,Aug,Lightning,21.92708333,5.395145631,38.10679612,0,Medium,4
ID,Aug,Lightning,25.01212121,2.9957575760000004,45.01219512,0,Teacup,1
AL,Apr,Arson,15.82037671,4.015924658,73.4501301,0,Mini,3
TX,Aug,Lightning,31.96557203,2.598940678,54.35646186,0,Medium,4
SC,Dec,Debris Burning,10.37987776,1.7340545630000002,64.17789969,0,Teacup,1
NV,Jul,Lightning,26.15776335,3.783316683,18.3971029,10,Large,5
MI,Mar,Accidental,1.194891855,4.0619248830000005,75.94754253,0,Teacup,1
IL,Sep,Utilities,22.33205882,2.134509804,77.35232068,0,Mini,3
NY,Apr,Debris Burning,8.35005767,4.861574074,65.85123967,0,Teacup,1
NE,Oct,Utilities,13.89382601,2.288961646,62.44797844,0,Mini,3
MN,Apr,Accidental,2.555092593,3.35087963,63.20103093,0,Teacup,1
ID,Aug,Lightning,17.03938115,2.893811533,41.36901408,1,Teacup,1
UT,Jul,Lightning,29.85714286,1.5,37.28571429,1,Teacup,1
FL,May,Lightning,23.7563204,3.504505632,67.02628285,0,Mini,3
CA,Sep,Arson,22.10364146,1.98345021,55.2742616,0,Teacup,1
NE,Sep,Utilities,15.64590348,2.601459035,72.3276699,0,Teacup,1
MT,Aug,Utilities,22.27051282,2.883333333,46.28205128,0,Teacup,1
WI,Mar,Accidental,-0.7551863040000001,3.3858585860000003,71.37012987,0,Toy,2
FL,Jun,Lightning,22.63341751,2.172222222,63.05873261,0,Teacup,1
OK,Mar,Arson,8.817504655,1.963361266,67.35970516,1,Medium,4
GA,Jul,Lightning,26.54078827,2.521448213,75.97235023,0,Teacup,1
GA,Mar,Debris Burning,13.04318182,3.080564604,72.70326797,0,Mini,3
NY,Apr,Debris Burning,1.423028391,2.874077977,66.97773065,0,Teacup,1
MT,Oct,Accidental,6.648294679,2.55068306,51.35245902,3,Medium,4
AL,Mar,Arson,12.20774194,2.750967742,59.01246537,0,Mini,3
NM,Mar,Lightning,11.59553656,3.299192015,39.30370722,99,Medium,4
FL,May,Lightning,24.44226682,3.158510638,69.90745192,0,Mini,3
MS,Mar,Debris Burning,11.04165138,3.815229358,59.39393939,0,Medium,4
KY,Mar,Debris Burning,5.615143824,1.856947997,73.64969802,1,Mini,3
TX,Jul,Arson,21.9692422,5.427637444,74.42925278,1,Teacup,1
MO,Feb,Arson,-0.932880845,2.509879336,72.90448505,1,Medium,4
ID,Jun,Lightning,17.307076100000003,4.253877005,43.98527443,1,Toy,2
ID,Nov,Debris Burning,6.312656467,4.025905292,56.0659824,0,Teacup,1
AR,Jun,Debris Burning,25.90405904,1.281071099,63.15299335,0,Teacup,1
NM,May,Lightning,27.57763889,4.022222222,72.24444444,0,Mini,3
GA,May,Debris Burning,22.66403712,2.08324826,64.453149,0,Teacup,1
OR,Aug,Lightning,25.18480493,6.220576132000001,41.75720165,3,Large,5
WY,Jul,Accidental,21.05036765,4.217279412,38.10661765,34,Teacup,1
CA,Aug,Arson,21.52319444,3.07875,78.21045198,1,Teacup,1
OR,Aug,Lightning,20.93718008,3.335970219,38.68822708,3,Teacup,1
AZ,May,Arson,21.51805556,2.001986755,40.04187605,0,Teacup,1
MS,Feb,Debris Burning,9.577058824,3.451769912,73.35240964,0,Toy,2
AK,Jul,Lightning,17.15957447,2.125268817,57.86046512,18,Large,5
OH,Nov,Debris Burning,12.20333488,1.4968372090000002,73.05255403,0,Teacup,1
ID,Jun,Utilities,16.28515337,3.015214724,56.55513784,0,Medium,4
GA,Apr,Debris Burning,13.07402778,3.678661088,62.16151685,0,Teacup,1
AL,Jun,Debris Burning,19.32729805,2.294568245,64.07242339999999,0,Mini,3
KS,Apr,Debris Burning,9.610421491,3.842102825,50.95229273,0,Teacup,1
MS,Feb,Arson,9.755927476,2.026917713,69.46861925,0,Teacup,1
GA,May,Debris Burning,22.52894491,2.506535948,66.69695457,0,Mini,3
TX,Jun,Lightning,24.85939675,3.725092937,66.16078067,0,Mini,3
AZ,May,Accidental,20.63925323,2.352225945,24.80516994,0,Teacup,1
AK,May,Lightning,4.612868949,2.282939787,51.39728453,6,Mini,3
NV,Jul,Lightning,19.77088949,2.63414305,31.37651822,1,Medium,4
OR,Sep,Arson,23.4609375,4.076984127,66.26190476,0,Teacup,1
AZ,Jun,Accidental,24.90317919,3.944364162,24.8150289,0,Teacup,1
GA,Jan,Debris Burning,11.17884914,1.989476413,72.24390244,0,Teacup,1
AZ,Apr,Accidental,14.66335312,5.154599407,23.03560831,0,Teacup,1
SD,Apr,Accidental,3.644308446,4.779926561,61.39727723,0,Teacup,1
